thread_id,inbound_tweet_id,inbound_author_id,inbound_text,inbound_created_at,brand_tweet_id,brand_author_id,brand_reply_text,brand_created_at,inbound_datetime,month_key,intent
1540544_88737,1540544,140189,"My new #iPhoneX is great and everything, except my Face ID swill not work, it just will not detect my face. Help, @AppleSupport!",Fri Nov 03 22:10:36 +0000 2017,1540543,AppleSupport,@140189 Let’s team up on this. Do you get prompted to move your head slowly in a circle during setup? https://t.co/5dZ9R889O9,Sat Nov 04 02:26:00 +0000 2017,2017-11-03 22:10:36+00:00,2017-11,other
2825445_195865,2825445,706352,Wtf! All my videos have completely disappeared even the album! @AppleSupport ! I had videos on there that I won’t be able to get back!! Ive only just noticed it! This is so fucking pathetic,Sun Nov 12 01:11:36 +0000 2017,2825444,AppleSupport,"@706352 Thanks for reaching out. We know how important photos and videos are. We'd like some details to assist. Do you currently use iCloud Photo Library? Also, did this occur after an app download? Let us know in a DM and we'll continue. https://t.co/GDrqU22YpT",Sun Nov 12 01:56:00 +0000 2017,2017-11-12 01:11:36+00:00,2017-11,other
939144_52951,939144,315733,@AppleSupport is there a way to disable the keyboard settings shortcut? https://t.co/5IqlJV3rdP,Sat Nov 25 05:42:11 +0000 2017,939143,AppleSupport,"@315733 Hey there! That's a fantastic question! We'd like to lend a hand and help out. For starters, could you tell us which Apple device you're using?",Sat Nov 25 13:40:00 +0000 2017,2017-11-25 05:42:11+00:00,2017-11,other
659481_37183,659481,277034,"Only just did the IOS 11 update. Wow thanks @AppleSupport, my phone has never been so slow 🙄",Wed Nov 22 23:24:24 +0000 2017,659480,AppleSupport,"@277034 We'd be happy to take a look! To start, what device are we working with today? Does this occur with all apps or particular ones?",Wed Nov 22 23:29:00 +0000 2017,2017-11-22 23:24:24+00:00,2017-11,software_update_os
715492_40161,715492,291199,@AppleSupport I think there might be something wrong with my iPhone 7 Plus battery. It's dying quickly. Possible to run remote diagnostic?,Tue Oct 10 23:09:58 +0000 2017,715491,AppleSupport,@291199 We'd like to help out. DM us with more detail on your battery and we'll go from there. https://t.co/GDrqU22YpT,Tue Oct 10 23:48:00 +0000 2017,2017-10-10 23:09:58+00:00,2017-10,battery_power_charging
2867288_198122,2867288,796324,@AppleSupport can y’all fix this shit and make I “I” again without me having to autocorrect it and I️ remove watever that is,Tue Nov 28 00:37:38 +0000 2017,2867287,AppleSupport,"@796324 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.2. For more info, check out: https://t.co/4f8hwT5to6",Tue Nov 28 00:48:26 +0000 2017,2017-11-28 00:37:38+00:00,2017-11,other
1840198_118820,1840198,551501,@AppleSupport phone keeps freezing after latest update... fail 👎,Tue Oct 17 22:02:39 +0000 2017,1840195,AppleSupport,@551501 We want to help! What model of iOS device are you using? Do you have the most recent version of iOS 11.0.3 downloaded? https://t.co/GDrqU22YpT,Tue Oct 17 22:07:00 +0000 2017,2017-10-17 22:02:39+00:00,2017-10,software_update_os
2286700_158423,2286700,156798,@AppleSupport So I’m not sure if this means I can update my apps or what . https://t.co/On7WvyTpZ9,Sat Nov 11 23:35:26 +0000 2017,2286699,AppleSupport,@156798 What happens when you click on the App Store icon?,Sun Nov 12 00:43:27 +0000 2017,2017-11-11 23:35:26+00:00,2017-11,software_update_os
2608161_183137,2608161,737757,@AppleSupport Tried it but still no progress,Mon Oct 30 23:18:28 +0000 2017,2608162,AppleSupport,@737757 Were you able to get it to restart at all? Let us know in a DM. https://t.co/GDrqU22YpT,Mon Oct 30 23:25:28 +0000 2017,2017-10-30 23:18:28+00:00,2017-10,other
2701035_188609,2701035,758737,"@AppleSupport Yes I have. It keeps showing the message ""Triple-click the home button to exit"", but doesn't respond to my clicks. Many other people have had the same issue before. They said waiting for the battery to die is the only solution. That's so upsetting.",Sun Nov 19 20:50:28 +0000 2017,2701037,AppleSupport,"@758737 Have you attempted to restart the device? If not, let's restart and then try to triple-click the Home button again.",Sun Nov 19 21:02:00 +0000 2017,2017-11-19 20:50:28+00:00,2017-11,battery_power_charging
399959_21481,399959,210568,My iPhone keeps freezing. Volume button doesn’t work for some reason. Please fix it asap. @AppleSupport #ios1102,Mon Oct 09 17:47:26 +0000 2017,399958,AppleSupport,@210568 That's not the experience we want you to have. Have you yet been through the steps in this article? https://t.co/8MvHMFZ83h,Mon Oct 09 19:00:00 +0000 2017,2017-10-09 17:47:26+00:00,2017-10,software_update_os
1282389_72372,1282389,420006,@AppleSupport my Apple Music says I have no subscription but I have paid for it and have it on my statement please fix,Thu Oct 26 16:55:59 +0000 2017,1282388,AppleSupport,@420006 We want to help with your Apple Music. Let's get into DM to continue. https://t.co/GDrqU22YpT,Thu Oct 26 17:41:31 +0000 2017,2017-10-26 16:55:59+00:00,2017-10,billing_subscription_store
1405466_172066,1405466,347515,@AppleSupport Unless it is American English or British English Siri won’t translate which is stupid 😒,Sun Oct 29 11:10:48 +0000 2017,2435362,AppleSupport,@347515 Thanks for reaching out to us. Please send us a DM so that we can better assist you. https://t.co/GDrqU22YpT,Sun Oct 29 14:16:29 +0000 2017,2017-10-29 11:10:48+00:00,2017-10,other
1441974_81254,1441974,454562,@AppleSupport iPhone 6S Plus!,Thu Nov 02 12:42:19 +0000 2017,1441976,AppleSupport,@454562 Thank you. Which iOS version is installed? You can find this by going to Settings &gt; General &gt; About.,Thu Nov 02 15:24:30 +0000 2017,2017-11-02 12:42:19+00:00,2017-11,other
2358617_169865,2358617,692144,@AppleSupport Explain? Orange flash on the iPhone X? More faults with your handsets? https://t.co/fFsCOlUc23,Tue Nov 14 12:56:15 +0000 2017,2406684,AppleSupport,"@692144 We’d like to look into this. Does this only happen with the Slo-mo camera setting? We can't see a case, but is there any protective covers on the iPhone X?",Tue Nov 14 15:29:00 +0000 2017,2017-11-14 12:56:15+00:00,2017-11,other
178664_11740,178664,173768,@AppleSupport Es muy mala la actualización de iOS 11. Insoportable el wifi y bluetooth.,Thu Oct 05 11:45:19 +0000 2017,243278,AppleSupport,@173768 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Thu Oct 05 14:38:00 +0000 2017,2017-10-05 11:45:19+00:00,2017-10,hardware_display_audio
322336_16478,322336,192790,@AppleSupport iOS 11.0.2! Phone no longer fit for purpose. Doctor on call!,Sat Oct 07 05:19:20 +0000 2017,322333,AppleSupport,@192790 We're here to help. Can you provide us more details on what is taking place with your device?,Sat Oct 07 13:53:00 +0000 2017,2017-10-07 05:19:20+00:00,2017-10,software_update_os
2354999_166156,2354999,251108,"@AppleSupport Every call, both after reboot and full restore. The phone rings but the UI to accept never shows up.",Mon Nov 13 19:28:55 +0000 2017,2355001,AppleSupport,@251108 We understand. Let's take a closer look at this issue together in DM. https://t.co/GDrqU22YpT,Mon Nov 13 20:06:00 +0000 2017,2017-11-13 19:28:55+00:00,2017-11,software_update_os
964860_54806,964860,349010,Hellooooooo send me my iCloud information so I can download apps WTFFFFFFF @AppleSupport,Wed Oct 11 15:01:44 +0000 2017,964859,AppleSupport,@349010 For help with your Apple ID you can contact our Apple ID support team here: https://t.co/UJm15vmMM2,Wed Oct 11 15:54:40 +0000 2017,2017-10-11 15:01:44+00:00,2017-10,account_appleid_icloud
2440686_172511,2440686,699990,My phone froze three times today and I had to restart it three times. Fix it @AppleSupport,Sun Oct 22 02:10:49 +0000 2017,2440685,AppleSupport,@699990 Were you using the same application or feature each time this happened? DM us back the iOS version being used to continue. https://t.co/GDrqU22YpT,Sun Oct 22 03:50:34 +0000 2017,2017-10-22 02:10:49+00:00,2017-10,software_update_os
1444495_81581,1444495,455202,@AppleSupport my iPhone 7 is heating up after updating it to ios 11.1. Do something about this ASAP!,Thu Nov 02 13:19:56 +0000 2017,1444493,AppleSupport,@455202 We'd like to look into what's going on. When did you first notice this?,Thu Nov 02 15:33:32 +0000 2017,2017-11-02 13:19:56+00:00,2017-11,software_update_os
2710945_189367,2710945,761170,Dear @AppleSupport: What’s with this whenever I type “I”? This: I️ : makes no sense! https://t.co/Z9dQCYMSAH,Mon Nov 20 02:06:39 +0000 2017,2710943,AppleSupport,@761170 We’d like to offer some guidance with that. Which iOS version are you running? You can check under Settings &gt; General &gt; About.,Mon Nov 20 02:17:57 +0000 2017,2017-11-20 02:06:39+00:00,2017-11,other
195908_9271,195908,162084,"@AppleSupport Yes, still nothing https://t.co/cpqydKm3R4",Wed Oct 04 23:07:22 +0000 2017,195907,AppleSupport,@162084 Which country are you currently located within? Let us know in DM here: https://t.co/GDrqU22YpT,Wed Oct 04 23:40:32 +0000 2017,2017-10-04 23:07:22+00:00,2017-10,other
1997572_132250,1997572,536665,What have you done @AppleSupport https://t.co/vosDDLtJiy,Fri Nov 03 12:16:45 +0000 2017,1997571,AppleSupport,@536665 Thanks for bringing this to our attention. Please send us a DM and provide us more details about what you're experiencing. https://t.co/GDrqU22YpT,Fri Nov 03 17:39:01 +0000 2017,2017-11-03 12:16:45+00:00,2017-11,other
287505_14533,287505,184518,"@AppleSupport so many issues with iOS 11. Freezing, lagging, apps not working, battery life is none. just general terribleness. FIX THIS!!!",Fri Oct 06 11:05:08 +0000 2017,287503,AppleSupport,"@184518 Let us help out. Tell us which version of iOS 11 in Settings &gt; General &gt; About. Also, are there any App Store updates available?",Fri Oct 06 15:01:37 +0000 2017,2017-10-06 11:05:08+00:00,2017-10,battery_power_charging
373337_19932,373337,204467,@AppleSupport Crowdfire asked me to get in contact with you for a refund but the app is more than 90 days old.,Sun Oct 08 23:32:13 +0000 2017,373336,AppleSupport,"@204467 No problem! If you're looking into a refund, get in touch with our iTunes Store Support team here: https://t.co/SDIe7UiyJN",Mon Oct 09 00:11:00 +0000 2017,2017-10-08 23:32:13+00:00,2017-10,billing_subscription_store
1013086_57370,1013086,359720,@AppleSupport Yeah but then it won’t work when *I* need to use it though??,Sun Oct 22 18:22:24 +0000 2017,1013088,AppleSupport,@359720 Turning off notifications will not prevent you from being able to use it.,Sun Oct 22 18:56:01 +0000 2017,2017-10-22 18:22:24+00:00,2017-10,other
2279192_156699,2279192,662652,"@AppleSupport Errrr hello, do you want to let me know what to do, or do you want to pro rata discount the watch for everyday I don’t get to use it?? ⏱ is 💰",Sun Nov 12 10:58:53 +0000 2017,2279194,AppleSupport,@662652 Let's have a look at this together. Can you please DM us? https://t.co/GDrqU22YpT,Sun Nov 12 16:33:55 +0000 2017,2017-11-12 10:58:53+00:00,2017-11,other
1701646_104860,1701646,515939,@AppleSupport iPhone 6s,Tue Oct 17 17:42:24 +0000 2017,1701648,AppleSupport,"@515939 Are you running iOS 11.0.3, the most current version?",Tue Oct 17 17:50:26 +0000 2017,2017-10-17 17:42:24+00:00,2017-10,other
2439720_172427,2439720,699751,@AppleSupport I see a black screen and then spinning gear for a few seconds and then I️t prompts me to put my password in.,Tue Nov 14 22:48:28 +0000 2017,2439722,AppleSupport,"@699751 Thank you. Have you noticed that this happens while using any app in particular, or does the issue occur randomly? Please DM your answer, we'll meet you there. https://t.co/GDrqU22YpT",Tue Nov 14 23:11:05 +0000 2017,2017-11-14 22:48:28+00:00,2017-11,account_appleid_icloud
1776293_113897,1776293,533783,@AppleSupport @115858 Ummmm I’m really confused and it’s getting really annoying so what’s going on in the apple core???? https://t.co/jU01jidKYs,Tue Nov 07 23:12:35 +0000 2017,1776291,AppleSupport,@533783 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 23:50:33 +0000 2017,2017-11-07 23:12:35+00:00,2017-11,other
2286762_158478,2286762,664434,Hi @AppleSupport — Why would iTunes ignore this setting? Is it just trying to annoy me? https://t.co/ahtJBpf5Ru,Sat Nov 11 22:47:01 +0000 2017,2286761,AppleSupport,@664434 Thanks for reaching out. Does this happen with all devices or just this one? Was the iPad needing to update when it happened this time?,Sun Nov 12 00:06:54 +0000 2017,2017-11-11 22:47:01+00:00,2017-11,other
400931_21581,400931,210824,"@AppleSupport Help me, realy need a charged phone",Mon Oct 09 18:29:37 +0000 2017,400930,AppleSupport,@210824 We hear you and we want to help. Send us a DM to get started using the link below: https://t.co/GDrqU22YpT,Mon Oct 09 19:30:02 +0000 2017,2017-10-09 18:29:37+00:00,2017-10,billing_subscription_store
2621174_184118,2621174,740624,Just noticed that apart from ‘ducking’ being an obviously silly iOS auto-suggestion the word ‘assassinate’ doesn’t appear at all. Annoying for WW1 history buffs. Please fix @AppleSupport,Fri Nov 17 13:29:50 +0000 2017,2621173,AppleSupport,"@740624 Thanks for reaching out. When you have the time, submit some feedback about the auto-suggestions here: https://t.co/eTPVYVFyd8",Fri Nov 17 16:02:00 +0000 2017,2017-11-17 13:29:50+00:00,2017-11,software_update_os
337034_17916,337034,196415,@AppleSupport Thank you for response. I am in Russia.,Sat Oct 07 15:38:38 +0000 2017,337033,AppleSupport,@196415 The Friends feature for Apple Music isn't currently available in Russia. You can see more info here: https://t.co/0E1RSkqS0k,Sat Oct 07 18:18:55 +0000 2017,2017-10-07 15:38:38+00:00,2017-10,other
2422519_171098,2422519,695785,"@AppleSupport Thanks, that worked. Oddly enough the purchase history button is now showing up in settings on my iPhone after logging into that site. 🤷🏻‍♂️",Tue Nov 14 22:19:12 +0000 2017,2422520,AppleSupport,@695785 That's great news! Reach out to us here if you ever need assistance.,Tue Nov 14 22:41:30 +0000 2017,2017-11-14 22:19:12+00:00,2017-11,billing_subscription_store
2520722_177949,2520722,137626,"Yes it is, @AppleSupport. It shows me the attached error...#iphone #apple https://t.co/CfSxpVH6CN",Thu Nov 16 06:12:57 +0000 2017,2520724,AppleSupport,@137626 Thank you. Please come on over to DM and we'll be happy to take a closer look into this issue with you. https://t.co/GDrqU22YpT,Thu Nov 16 14:12:29 +0000 2017,2017-11-16 06:12:57+00:00,2017-11,other
1408419_79355,1408419,193368,@AppleSupport I️ can’t use the letter “i” what is going on,Wed Nov 01 22:02:29 +0000 2017,1408418,AppleSupport,@193368 We can help. Click here to join us in DM and provide us with the software version that you're using: https://t.co/GDrqU22YpT,Wed Nov 01 22:37:22 +0000 2017,2017-11-01 22:02:29+00:00,2017-11,other
2958737_202971,2958737,816605,@AppleSupport Mac os X snow leopard,Wed Nov 29 20:32:34 +0000 2017,2958738,AppleSupport,@816605 Let's continue this further in a DM. There tell us which Mac model you have. https://t.co/GDrqU22YpT,Wed Nov 29 20:48:01 +0000 2017,2017-11-29 20:32:34+00:00,2017-11,other
961135_54563,961135,348091,@AppleSupport I have tried both. The speaker is a Sony xb3. The strange thing is when I tried my jambox it worked fine. I’ll test tomorrow my wife’s iPhone 7 on iOS 11 with the Sony speaker to see if it is working on that phone.,Sun Oct 22 02:58:34 +0000 2017,961137,AppleSupport,"@348091 Sounds like a plan. Keep us posted on the results in DM, please. We’re available via Twitter every day from 5am-8pm Pacific. https://t.co/GDrqU22YpT",Sun Oct 22 04:15:30 +0000 2017,2017-10-22 02:58:34+00:00,2017-10,hardware_display_audio
